,Date,European Union,California,Québec,Ontario,New Zealand,Kazakhstan,South Korea,Switzerland,RGGI,Nova Scotia,United Kingdom,China,Shenzhen,Shanghai,Beijing,Guangdong,Tianjin,Hubei,Chongqing,Fujian
5691,2020-07-30 00:00:00+00:00,29.20872104,,,,22.45785037,,19.68471099,,,,,,5.859154454,5.811694228,13.41318732,3.997597341,3.831319996,3.970931819,,3.68149184
5692,2020-07-31 00:00:00+00:00,30.04554861,,,,22.45785037,,17.72458087,,,,,,2.813953334,5.804770855,12.75050912,4.045082319,3.797579389,3.968259064,,3.866993367
5693,2020-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5694,2020-02-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5695,2020-03-08 00:00:00+00:00,30.8121881,,,,22.4589407,,19.37911016,,,,,,3.542288261,5.888044685,13.56559315,4.058132759,3.850529428,4.008792517,,
5696,2020-04-08 00:00:00+00:00,31.65198286,,,,22.4589407,,17.60971315,,,,,,4.538299922,5.8764995,13.69591572,4.202447579,3.848040211,4.008110257,,3.519838477
5697,2020-05-08 00:00:00+00:00,31.58101429,,,,22.39298199,,17.65184165,,,,,,5.772035799,5.846970467,13.25587134,4.040821615,3.849288597,3.992690912,,
5698,2020-06-08 00:00:00+00:00,31.13154667,,,,22.37319438,,17.69397015,,,,,,4.477908604,5.845509791,14.16845667,4.041009996,3.824352568,3.993902682,,3.167710315
5699,2020-07-08 00:00:00+00:00,31.16703095,,,,22.0961678,,17.73609865,,,,,,5.56997482,6.060847439,,4.069982583,3.856090607,4.011314271,,2.851660857
5700,2020-08-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5701,2020-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5702,2020-10-08 00:00:00+00:00,31.51004571,,,,22.03020909,,17.77822715,,,,,,5.748059309,5.861578622,14.17139514,4.061393376,3.847618759,4.011267306,,2.565917512
5703,2020-11-08 00:00:00+00:00,30.91864095,,,,22.1423389,,17.77822715,,,,,,4.873614748,5.310785402,,4.043295635,3.841195302,3.998503284,,2.309037132
5704,2020-12-08 00:00:00+00:00,30.64659476,,,,22.16212651,,17.69397015,,,,,,5.684870034,5.150312544,13.60804874,4.04083785,3.853205713,4.007749633,,2.539940845
5705,2020-08-13 00:00:00+00:00,29.99604952,,,,22.39298199,,17.69397015,,,,,,6.099510996,5.57055208,,4.082666278,3.75453465,4.01028401,,2.453351952
5706,2020-08-14 00:00:00+00:00,30.0670181,,,,22.39298199,,16.85140014,,,,,,5.896166813,5.880828944,,4.043703874,3.746212336,3.998540073,,2.698687147
5707,2020-08-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5708,2020-08-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5709,2020-08-17 00:00:00+00:00,31.04875,,,,22.36000264,,,,,,,,4.198791604,5.803530179,13.08245747,4.083387852,3.752185339,3.99467573,,2.433617977
5710,2020-08-18 00:00:00+00:00,31.33262429,16.68,16.68,,22.36000264,,16.85140014,,,,,,4.504516538,5.717753197,,4.046591758,3.752185339,4.002164536,,2.381230603
5711,2020-08-19 00:00:00+00:00,30.97778143,,,,22.36000264,,14.99774613,,,,,,3.667859591,5.778727624,13.56559315,4.078336834,3.824342749,4.203416264,,2.453351952
5712,2020-08-20 00:00:00+00:00,30.59928238,,,,,,16.47224364,,,,,,2.997400727,5.796645299,14.85921034,4.055260881,3.817127008,4.190072899,,2.384052261
5713,2020-08-21 00:00:00+00:00,30.2917519,,,,22.32702328,,17.69397015,,,,,,4.171580243,5.802253676,13.67415899,4.057699319,3.805619082,4.191736047,,2.430576971
5714,2020-08-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5715,2020-08-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5716,2020-08-24 00:00:00+00:00,32.46812143,,,,22.3468109,,17.69397015,,,,,,2.302591031,5.700435418,13.29730551,4.078336834,3.658056527,4.179884995,,2.381590319
5717,2020-08-25 00:00:00+00:00,33.81652429,,,,22.45234483,,17.52545615,,,,,,4.21525552,5.772592829,13.5409716,4.049651818,,4.183134299,,2.42794624
5718,2020-08-26 00:00:00+00:00,33.81652429,,,,22.42596135,,17.69397015,,,,,,4.711050423,5.737216044,12.97390238,4.033857137,3.602693424,4.248684935,,2.535934834
5719,2020-08-27 00:00:00+00:00,33.5208219,,,,22.4589407,,18.07312665,,,,,,2.545436619,5.73525022,11.81710324,4.028970856,3.752185339,4.185891744,,2.552052981
5720,2020-08-28 00:00:00+00:00,34.88105286,,,,,,18.15738365,,,,,,2.849389791,5.719093263,13.07772477,3.996279539,3.766616821,4.16495475,,2.539499336
5721,2020-08-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5722,2020-08-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5723,2020-08-31 00:00:00+00:00,33.86383667,,,,22.5051118,,18.03099815,,,,,,4.213992765,5.784906749,13.75042416,3.96865757,3.723322375,4.111816135,,2.756102866
5724,2020-01-09 00:00:00+00:00,33.0,,,,22.89932886,,16.53338732,,,,,,4.154177496,5.83291762,13.45412669,4.112737921,,4.241751856,,2.746142526
5725,2020-02-09 00:00:00+00:00,33.57142857,,,,22.87248322,,17.54563552,,7.517763472,,,,3.213366565,5.806002806,13.46349894,4.070278184,,4.208648141,,3.016105417
5726,2020-03-09 00:00:00+00:00,34.17857143,,,,22.81879195,,17.54563552,,,,,,4.342606149,5.856515373,,4.071924374,,4.229860149,,3.317715959
5727,2020-04-09 00:00:00+00:00,32.52380952,,,,22.81879195,,17.88305159,,,,,,3.950910278,5.873401022,12.69548348,4.055641288,,4.229805544,,3.513909224
5728,2020-05-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5729,2020-06-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5730,2020-07-09 00:00:00+00:00,32.17857143,,,,22.81879195,,17.88305159,,,,,,3.015664984,5.972181552,13.75065465,4.072351504,,4.210478567,,3.162518302
5731,2020-08-09 00:00:00+00:00,31.85714286,,,,22.81879195,,17.96740561,,,,,,3.544791655,5.923226701,12.23381019,4.03155558,,4.217280421,,2.846266471
5732,2020-09-09 00:00:00+00:00,32.35714286,,,,22.98657718,,18.00958262,,,,,,4.490804845,5.953425609,11.94283017,4.079247262,,4.188193496,,2.781990923
5733,2020-10-09 00:00:00+00:00,33.78571429,,,,22.98657718,,18.00958262,,,,,,3.148674085,5.856440723,,4.08002803,,4.235634246,,2.715959004
5734,2020-11-09 00:00:00+00:00,33.61904762,,,,23.02013423,,18.00958262,,,,,,3.031021153,5.849194729,9.560753184,4.107272359,,4.244008676,,2.45995104
5735,2020-12-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5736,2020-09-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5737,2020-09-14 00:00:00+00:00,36.23809524,,,,23.15436242,,17.96740561,,,,,,2.769062073,5.856515373,9.297218155,4.004431131,,4.250716385,,2.695461201
5738,2020-09-15 00:00:00+00:00,35.42857143,,,,23.48993289,,17.96740561,,,,,,3.002229957,5.884203135,11.15666179,4.100566292,,4.216992377,,2.928257687
5739,2020-09-16 00:00:00+00:00,35.6547619,,,,23.48993289,,18.05175962,,,,,,3.249062862,5.929721816,12.82351616,4.051904333,3.765439051,4.205267022,,3.162518302
5740,2020-09-17 00:00:00+00:00,33.80952381,,,,23.52348993,,18.13611364,,,,,,3.58968734,5.899577986,11.88665314,4.09990257,3.396759727,4.230670873,,2.846266471
5741,2020-09-18 00:00:00+00:00,33.29761905,,,,23.52348993,,18.30482168,,,,,,3.572116639,,13.90922401,4.036603221,3.074670571,4.230287049,,2.781844802
5742,2020-09-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5743,2020-09-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5744,2020-09-21 00:00:00+00:00,31.4047619,,,,23.53691275,,18.22046766,,,,,,3.001883505,5.908473516,13.8587513,4.08366226,,4.241918448,,3.221083455
5745,2020-09-22 00:00:00+00:00,33.11904762,,,,23.52348993,,18.4313527,,,,,,3.027314697,6.0,13.75892881,3.998763586,,4.25407709,,3.440702782
5746,2020-09-23 00:00:00+00:00,31.52380952,,,,23.52348993,,18.97965381,,,,,,2.914339533,6.007200634,,4.097913029,,4.251174181,,3.440702782
5747,2020-09-24 00:00:00+00:00,31.86904762,,,,23.52348993,,19.02183082,,,,,,3.944378701,5.974208807,14.02548454,4.013192818,,4.300717975,,3.096632504
5748,2020-09-25 00:00:00+00:00,31.11904762,,,,23.52348993,,19.06400783,,,,,,3.319587959,6.041122923,13.90542945,4.095846212,,4.281659475,,2.787701318
5749,2020-09-26 00:00:00+00:00,,,,,,,,,,,,,3.287121273,,,,,,,
5750,2020-09-27 00:00:00+00:00,,,,,,,,,,,,,2.860865313,,,,,,,
5751,2020-09-28 00:00:00+00:00,32.96428571,,,,23.52348993,,19.19053885,,,,,,2.93470135,6.122592634,12.66208128,4.026354319,3.36749634,4.281328188,,2.70863836
5752,2020-09-29 00:00:00+00:00,31.8452381,,,,23.5033557,,18.81094578,,,,,,3.095008241,6.125319356,12.92750443,4.0761347,3.660322108,4.320571035,2.828696925,2.781844802
5753,2020-09-30 00:00:00+00:00,32.02380952,,,,23.48993289,,,,,,,,3.220309624,6.148689966,12.8292781,4.03066452,3.733528551,4.310969926,3.111273792,2.654465593
5754,2020-01-10 00:00:00+00:00,31.18068145,,,,23.17946677,,,,,,,,,,,,,,,
5755,2020-02-10 00:00:00+00:00,31.79299091,,,,23.11314498,,,,,,,,,,,,,,,
5756,2020-03-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5757,2020-04-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5758,2020-05-10 00:00:00+00:00,31.68701427,,,,23.11314498,,19.39406646,,,,,,,,,,,,,
5759,2020-06-10 00:00:00+00:00,31.51038655,,,,23.01366229,,19.69982877,,,,,,,,,,,,,
5760,2020-07-10 00:00:00+00:00,31.63991355,,,,23.04682319,,19.91823042,,,,,,,,,,,,,
5761,2020-08-10 00:00:00+00:00,30.99227855,,,,23.07998408,,20.09295174,,,,,,,,,,,,,
5762,2020-09-10 00:00:00+00:00,30.27399245,,,,23.11314498,,,,,,,,4.241554937,,13.4401797,4.064333041,,4.090918204,3.488403322,2.661650791
5763,2020-10-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5764,2020-11-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5765,2020-12-10 00:00:00+00:00,30.46239536,,,,23.11314498,,20.22399273,,,,,,4.088019269,6.117388203,14.11402425,4.153680873,3.879319349,4.239819547,3.140756626,2.40368595
5766,2020-10-13 00:00:00+00:00,29.69700855,,,,23.11314498,,20.44239438,,,,,,3.710568957,,14.21640056,4.240394457,3.819635913,4.238021126,2.827426987,2.619996029
5767,2020-10-14 00:00:00+00:00,30.32109318,,,,23.17946677,,20.70447636,,,,,,3.936230242,6.118880249,14.19173964,4.095882386,3.804717053,4.28246924,2.591903422,2.68701312
5768,2020-10-15 00:00:00+00:00,29.402629,,,,23.17946677,,20.57343537,,,,,,5.959154163,6.186022315,14.20424524,4.045327031,3.759955676,4.371795552,2.333559793,2.818460607
5769,2020-10-16 00:00:00+00:00,29.32020273,,,,,,21.053919,,,,,,2.163217521,6.117654836,14.22937947,4.144903519,3.730114758,4.263725132,2.102292678,2.563995183
5770,2020-10-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5771,2020-10-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5772,2020-10-19 00:00:00+00:00,29.42617936,,,,23.17946677,,21.40336164,,,,,,3.371029044,6.151429945,14.20508574,4.061348949,3.819637512,4.285079026,1.893406251,2.731309748
5773,2020-10-20 00:00:00+00:00,28.74321882,,,,23.24578857,,21.84016494,,,,,,1.742906651,6.194265567,13.81889119,4.161316024,3.774876135,4.314659602,1.715852789,2.705306318
5774,2020-10-21 00:00:00+00:00,27.74232836,,,,23.24578857,,21.84016494,,,,,,3.023229318,6.33278274,14.16828143,4.100242773,3.84947843,4.339814611,1.663631182,
5775,2020-10-22 00:00:00+00:00,28.47238964,,,,23.31211036,,21.40336164,,,,,,2.232828499,6.281513253,14.02003746,4.159823978,3.834557971,4.332822243,,2.616296389
5776,2020-10-23 00:00:00+00:00,30.01493845,,,,23.24578857,,21.66544362,,,,,,3.462541193,6.010336303,13.27330408,4.103185408,3.759955676,4.323545472,,2.594824024
5777,2020-10-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5778,2020-10-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5779,2020-10-26 00:00:00+00:00,28.08380864,,,,,,21.75280428,,,,,,1.745958555,5.990742964,13.25578759,4.10372328,3.730114758,4.313057723,1.715852789,2.412733801
5780,2020-10-27 00:00:00+00:00,28.34286264,,,,23.24578857,,21.66544362,,,,,,3.94279912,6.061213529,13.98829696,3.88390312,3.767415906,4.308404093,,2.515589393
5781,2020-10-28 00:00:00+00:00,27.11824373,,,,23.27894946,,21.22864032,,,,,,1.293015035,6.004069608,13.34090861,4.079001256,3.759955676,4.329606749,1.830740323,2.766253105
5782,2020-10-29 00:00:00+00:00,27.86008018,,,,23.29221382,,20.96655834,,,,,,1.768870733,5.987570703,13.86037259,4.10135641,3.782334751,4.341189045,2.014261969,
5783,2020-10-30 00:00:00+00:00,27.89540573,,,,23.27894946,,21.01023867,,,,,,3.51824424,,13.34500429,4.098172242,3.782336365,4.70947086,2.685682626,
5784,2020-10-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5785,2020-01-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5786,2020-02-11 00:00:00+00:00,28.00848267,,,,,,19.54658882,,,,,,3.671024776,6.279097428,14.13716813,4.207691642,3.828594913,4.379259574,1.908244342,
5787,2020-03-11 00:00:00+00:00,28.8489739,,,,,,20.12806629,,,,,,4.210035705,,13.43798274,4.220534076,3.813458556,4.168112246,2.042926139,
5788,2020-04-11 00:00:00+00:00,29.71314095,,,,,,20.12806629,27.594156,,,,,3.31521514,6.257631845,14.19713567,4.11763113,3.843731141,4.154022927,2.194254001,
5789,2020-05-11 00:00:00+00:00,30.75487657,,,,24.07458185,,19.94915015,,,,,,5.115982308,6.151202456,13.90310139,4.188539042,3.810433581,4.08628505,2.413679402,
5790,2020-06-11 00:00:00+00:00,30.10379181,,,,24.07458185,,19.90442111,,,,,,5.401194056,5.537086477,13.96830473,4.146265418,3.798331672,4.491592378,,
5791,2020-07-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5792,2020-08-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5793,2020-09-11 00:00:00+00:00,31.42963714,,,,24.07458185,,19.85969208,,,,,,4.689272129,6.060496334,13.85451086,4.160002931,3.858860485,4.346193787,2.572573657,
5794,2020-10-11 00:00:00+00:00,31.03898629,,,,,,19.85969208,,,,,,5.359024026,6.270269969,14.5718656,4.144446617,3.819513543,4.126052348,2.421245795,
5795,2020-11-11 00:00:00+00:00,30.92060724,,,,24.14313134,,19.85969208,,,,,,3.286602228,5.644529259,13.85154327,4.211454404,3.813458853,4.345274674,2.663370374,
5796,2020-12-11 00:00:00+00:00,30.68384914,,,,24.14313134,,19.85969208,,,,,,5.636122155,5.084616169,14.2123855,4.21356743,3.828593254,4.301002481,2.397033337,
5797,2020-11-13 00:00:00+00:00,31.12185162,,,,24.19797094,,19.85969208,,,,,,5.246812123,4.585234224,13.63339029,4.205378184,3.843727699,4.345571283,2.421245795,
5798,2020-11-14 00:00:00+00:00,,,,,,,,,,,,,,,,4.208278692,,,,
5799,2020-11-15 00:00:00+00:00,,,,,,,,,,,,,,,,4.144265352,,,,
5800,2020-11-16 00:00:00+00:00,32.41218324,,,,24.26652043,,19.81496304,,,,,,3.796942388,4.327976858,12.48454863,4.225073912,3.81951296,4.410559905,,
5801,2020-11-17 00:00:00+00:00,31.53617829,16.93,16.93,,24.33506992,,19.85969208,,,,,,0.634373149,,,4.239593211,3.830109165,4.181005692,,
5802,2020-11-18 00:00:00+00:00,32.18726305,,,,24.5407184,,19.90442111,,,,,,1.761191662,4.464171934,,4.263783336,3.822546469,4.231800069,2.269917933,
5803,2020-11-19 00:00:00+00:00,31.19287905,,,,24.5407184,,19.94915015,,,,,,6.098008419,4.910589127,,4.220534076,3.79832934,4.245081223,2.496909726,
5804,2020-11-20 00:00:00+00:00,31.65455733,,,,24.5407184,,19.99387918,,,,,,6.269297147,5.402404679,9.987638903,4.234153583,3.813462127,4.227075334,2.743574141,
5805,2020-11-21 00:00:00+00:00,,,,,,,,,,,,,,,,4.232104251,,,,
5806,2020-11-22 00:00:00+00:00,,,,,,,,,,,,,,,,4.34967349,,,,
5807,2020-11-23 00:00:00+00:00,32.25829048,,,,,,19.99387918,,,,,,5.823663616,5.942645147,11.1982618,4.250799648,3.783196554,4.151892835,3.002344785,2.52566202
5808,2020-11-24 00:00:00+00:00,32.70813086,,,,24.5407184,,20.03860822,,,,,,5.529028268,6.012255964,,4.27047227,3.79832934,4.079153085,2.723901519,2.27294449
5809,2020-11-25 00:00:00+00:00,32.69629295,,,,24.50644365,,20.12806629,,,,,,5.171041192,6.28010628,,4.25987932,3.828594913,4.172232962,2.709374489,2.045952697
5810,2020-11-26 00:00:00+00:00,33.26451238,,,,24.5407184,,20.12806629,,,,,,2.125147611,6.275566444,13.43791416,4.253826206,3.843727699,4.225122361,2.950893312,
5811,2020-11-27 00:00:00+00:00,33.3000261,,,,24.5407184,,20.21752437,,,,,,5.677537649,,,4.262905877,3.783196554,4.26352045,2.950893312,
5812,2020-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,4.24928637,,,,
5813,2020-11-29 00:00:00+00:00,,,,,,,,,,,,,,,,4.206914568,,,,
5814,2020-11-30 00:00:00+00:00,34.48381657,,,,24.5407184,,20.30698244,,,,,,4.242908981,6.272539887,,4.156976374,,4.189529901,2.655803981,
5815,2020-01-12 00:00:00+00:00,35.10966318,,,,25.36488593,,20.74630797,,,,,,4.875373517,,10.84933093,4.234582721,,4.201392683,2.681771236,1.859667006
5816,2020-02-12 00:00:00+00:00,35.94937436,,,,25.36488593,,20.74630797,,8.168127174,19.277385,,,5.098676178,6.341510331,10.97157691,4.27860938,,4.317069818,2.443391571,
5817,2020-03-12 00:00:00+00:00,35.28003936,,,,25.68371829,,20.74630797,,,,,,4.943449248,,10.86461168,4.255688258,,4.231234476,,
5818,2020-04-12 00:00:00+00:00,36.64304882,,,,25.93169902,,20.92909483,,,,,,4.562067251,6.339982256,10.65806493,4.307884418,,4.226102407,2.290584093,
5819,2020-05-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5820,2020-06-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5821,2020-07-12 00:00:00+00:00,36.04673218,,,,26.35680884,,20.92909483,,,,,,5.56333825,,9.562108641,4.291649751,,4.371524466,2.51673916,
5822,2020-08-12 00:00:00+00:00,35.98588355,,,,26.56936375,,21.11188168,,,,,,4.877614693,6.339982256,11.46056084,4.297034202,,4.240292671,2.559363698,
5823,2020-09-12 00:00:00+00:00,36.14409,,,,26.92362194,,21.38606196,32.24977727,,,,,3.940395496,6.341510331,13.75267301,4.332985259,,4.265947947,2.305864841,1.673241883
5824,2020-10-12 00:00:00+00:00,37.60445727,,,,26.95904775,,21.38606196,,,,,,4.365454963,,,4.336676222,,4.188933211,2.536604132,1.506681732
5825,2020-11-12 00:00:00+00:00,37.14200764,,,,26.92362194,,21.93442253,,,,,,5.545383371,,,4.34584467,,4.235227869,,
5826,2020-12-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5827,2020-12-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5828,2020-12-14 00:00:00+00:00,37.49492973,,,,26.78191866,,22.8483568,,,,,,4.991456264,,13.90674336,4.143369404,,4.185121362,2.782624172,1.506681732
5829,2020-12-15 00:00:00+00:00,38.955297,,,,26.64021539,,25.13319248,,,,,,6.105722798,,13.36286331,4.068951971,,4.243867097,3.056149557,1.355402329
5830,2020-12-16 00:00:00+00:00,38.46850791,,,,26.64021539,,25.59015962,,,,,,2.402133552,,11.12438439,4.34584467,,4.240337416,3.285360774,
5831,2020-12-17 00:00:00+00:00,38.69973273,,,,26.64021539,,27.8749953,,,,,,2.97057737,,11.56463338,4.089567697,,3.999036578,3.612368777,
5832,2020-12-18 00:00:00+00:00,37.65313618,,,,26.67564121,,27.8749953,,,,,,2.886533257,,9.886643817,4.330545502,,4.155004237,,
5833,2020-12-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5834,2020-12-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5835,2020-12-21 00:00:00+00:00,37.43408109,,,,26.67564121,,25.08749577,,,,,,,6.080986645,11.46056084,4.305822374,,4.233829185,3.972994424,1.491400984
5836,2020-12-22 00:00:00+00:00,37.73832427,,,,26.65438572,,25.59015962,,,,,,3.302169597,,12.98863562,4.315202124,3.438168252,4.062532953,3.575694982,1.641152312
5837,2020-12-23 00:00:00+00:00,38.66322355,,,,26.64021539,,25.13319248,,,,,,3.071430305,5.473563857,12.83582814,4.300139341,3.094351427,4.073406736,3.222644639,1.804656314
5838,2020-12-24 00:00:00+00:00,,,,,26.60478957,,25.13319248,,,,,,2.148982497,,,4.338204296,3.403022532,4.136418072,3.316052874,1.984969137
5839,2020-12-25 00:00:00+00:00,,,,,,,,,,,,,1.008529354,,,4.408495736,3.667379469,4.323149867,3.361764513,
5840,2020-12-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5841,2020-12-27 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5842,2020-12-28 00:00:00+00:00,40.50085236,,,,,,24.67622534,,,,,,1.410631317,5.959491636,,4.21457577,,4.228829501,3.336795321,2.183618859
5843,2020-12-29 00:00:00+00:00,39.98972382,,,,26.60478957,,22.39138966,,,,,,1.989044003,,11.46056084,4.304697589,,4.268522556,3.375517186,2.402133552
5844,2020-12-30 00:00:00+00:00,38.99180618,,,,26.60478957,,21.02048826,,,,,,1.700747229,,12.22459823,4.33542221,,4.28060438,3.532908888,2.642041292
5845,2020-12-31 00:00:00+00:00,38.99180618,,,,26.60478957,,,,,,,,1.531130928,,11.39943785,4.341260446,,4.172031191,3.636817973,2.906398229
5846,2021-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5847,2021-02-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5848,2021-03-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5849,2021-04-01 00:00:00+00:00,40.8210309,,,,,,20.95691077,,,,,,2.195753161,,,4.311472503,,4.384910303,,2.646652954
5850,2021-05-01 00:00:00+00:00,39.9447297,,,,27.10071942,,20.95691077,,,,,,2.124510994,6.415659906,,4.376131949,,4.382745984,3.87567696,2.382296847
5851,2021-06-01 00:00:00+00:00,40.7723475,,,,27.10071942,,20.50132575,,,,,,1.962187069,5.874580155,,4.376907143,,4.381200042,,2.144221756
5852,2021-07-01 00:00:00+00:00,42.1598244,,,,27.10071942,,19.1345707,,,,,,2.000835622,,,4.489415992,,4.377885864,,1.929335798
5853,2021-08-01 00:00:00+00:00,42.34238715,,,,27.10071942,,18.04116666,,,,,,2.044168508,6.415659906,,4.555891504,,4.29942602,,1.73609303
5854,2021-09-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5855,2021-10-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5856,2021-11-01 00:00:00+00:00,41.8920657,,,,27.10071942,,17.76781565,,,,,,2.932459008,,,4.710191091,,4.283430674,,1.56294751
5857,2021-12-01 00:00:00+00:00,42.0381159,,,,27.30215827,,17.22111363,,,,,,1.037198351,6.415659906,9.229274611,4.468707305,,4.325546124,,1.406807353
5858,2021-01-13 00:00:00+00:00,40.83320175,,,,27.48201439,,15.58100757,,,,,,2.521173983,6.415659906,7.389603458,4.564621985,,4.292922789,4.209600463,1.266126618
5859,2021-01-14 00:00:00+00:00,40.6749807,,,,27.62589928,,14.57872054,,,,,,6.231229279,6.415659906,,4.532170853,,4.327092067,3.864855365,
5860,2021-01-15 00:00:00+00:00,38.5085694,,,,27.6618705,,15.12542256,,,,,,1.083852677,6.415659906,5.943108475,4.624048302,,4.399797221,,
5861,2021-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5862,2021-01-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5863,2021-01-18 00:00:00+00:00,38.37469005,,,,27.48201439,,16.4010606,,,,,,1.773195641,6.407930195,6.327389326,4.61144032,,4.458497149,,
5864,2021-01-19 00:00:00+00:00,40.163805,,,,27.62589928,,16.49217761,,,,,,1.746914625,6.407930195,6.617478108,4.743344441,,4.310290116,,
5865,2021-01-20 00:00:00+00:00,39.9447297,,,,27.62589928,,17.31223064,,,,,,1.545942146,,,4.893519963,,4.178493091,,
5866,2021-01-21 00:00:00+00:00,41.4052317,,,,27.56834532,,19.0434537,,,,,,1.54130432,6.415659906,,4.678100471,,4.18665165,,
5867,2021-01-22 00:00:00+00:00,41.56345275,,,,27.62589928,,19.1345707,,,,,,5.615396937,6.415659906,5.565391725,4.862597109,3.883406671,4.256500867,3.864855365,
5868,2021-01-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5869,2021-01-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5870,2021-01-25 00:00:00+00:00,40.2611718,,,,,,19.86350673,,,,,,1.724111978,,6.96237589,4.754613778,3.923599859,4.402843232,,
5871,2021-01-26 00:00:00+00:00,40.49241795,,,,27.62589928,,18.9523367,,,,,,1.609325774,6.407930195,7.536467962,4.778829348,3.895774208,4.461589033,,
5872,2021-01-27 00:00:00+00:00,40.407222,,,,27.69784173,,18.22340067,,,,,,1.499177396,,,4.787978365,4.01944958,4.894452834,,
5873,2021-01-28 00:00:00+00:00,41.24701065,,,,27.69784173,,18.31451767,,,,,,,6.400200484,,4.84582433,4.174043794,4.416499054,,
5874,2021-01-29 00:00:00+00:00,40.02992565,,,,27.76978417,,17.67669865,,,,,,1.348834522,6.142028146,,4.840304841,4.204962637,4.106109978,4.104476398,
5875,2021-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5876,2021-01-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,
5877,2021-01-02 00:00:00+00:00,39.6932099,,,,,,17.09063433,,,,,,1.21679361,,7.183107313,4.802343836,4.241748715,4.797510682,,
5878,2021-02-02 00:00:00+00:00,42.2579647,,,,28.68525896,,17.00068363,,,,,,1.912811939,,5.96012137,4.816840201,4.238653831,4.602337361,4.148863707,
5879,2021-03-02 00:00:00+00:00,45.2219502,,,,28.61282144,,17.09063433,,,,,,,6.269738064,7.152145644,4.794388495,4.241748715,4.217305001,,
